REGION,PROVINCIA,COMUNA,NOM_REGION,NOM_PROVIN,NOM_COMUNA,TOTAL_VIVI,PARTICULAR,POR_PART,COLECTIVAS,POR_COLE,TOTAL_PERS,POR_HOMBRES,HOMBRES,POR_MUJERES,MUJERES,DENSIDAD,MEDIA_MAS,INDICE_MAS,INDICE_DEP,IND_DEP_JU,IND_DEP_VE,CUT,PERSONAS_0,Porc_0_5,PERSONAS_6,Porc_6_14,PERSONAS_1,Porc_15_64,PERSONAS_M,Porc_mas_65,PERSONAS_E,Porc_MIGR,PNac_MIG,PUEBLOS_IN,Porc_IND,PNac_IND,TOTAL_VIV_,TOTAL_VI_1,VIV_OCUPA_,TOTAL_VI_2,CANTIDAD_H,VIV_TIPO_C,vTip_Casa,VIV_TIPO_D,vTip_Dep,vOtro_Tip,VIV_TIPO_T,VIV_TIPO_P,VIV_TIPO_M,VIV_TIPO_1,VIV_TIPO_O,VIV_PARED_,VIV_PARE_1,VIV_PARE_2,VIV_PARE_3,VIV_PARE_4,VIV_PARE_5,VIV_TECHO_,VIV_TECH_1,VIV_TECH_2,VIV_TECH_3,VIV_TECH_4,VIV_TECH_5,VIV_TECH_6,VIV_PISO_P,VIV_PISO_R,VIV_PISO_B,VIV_PISO_C,VIV_PISO_T,VIV_MATERI,Mat_Acep,VIV_MATE_1,Mat_Recup,VIV_MATE_2,Mat_Irrecup,VIV_AGUA_R,vAguRedPUB,VIV_AGUA_P,vAguPOZO,VIV_AGUA_C,vAguCAMION,VIV_AGUA_1,vAguRIO,Escudo,Latitud,Longitud
9,92,9209,REGIÓN DE LA ARAUCANÍA,MALLECO,RENAICO,3928,3924,99.89816700610999,4,0.10183299389002036,10250,48.360975609756096,4957,51.639024390243904,5293,38.6,menor,93.7,50.6,32.1,18.5,9209,591,6.198217094913477,1080,11.326691137912952,6759,70.88620870477189,1105,11.588883062401678,31,0.3024390243902439,menor,1138,11.102439024390245,menor,3907,4,3375,3911,3395,3849,98.51548502687484,0,0.0,1.4845149731251581,0,0,45,0,13,170,723,1985,438,11,43,206,3,3135,6,1,11,0,2875,124,260,86,6,2465,73.80239520958084,817,24.461077844311376,58,1.7365269461077846,2924,86.99791728652187,289,8.598631359714371,54,1.6066646831300209,94,2.79678667063374,https://upload.wikimedia.org/wikipedia/commons/3/30/Escudo_de_Renaico.svg,-37.71758568,-72.57559104
9,92,9210,REGIÓN DE LA ARAUCANÍA,MALLECO,TRAIGUÉN,7256,7242,99.80705622932746,14,0.19294377067254684,18843,47.86392824921721,9019,52.13607175078279,9824,21.0,menor,91.8,56.7,32.4,24.3,9210,974,5.766384465099757,1792,10.609200165768753,11810,69.91889171748268,2315,13.705523651648807,24,0.1273682534628244,menor,5424,28.785225282598315,mayor,7224,14,6240,7238,6305,7034,97.36987818383167,16,0.22148394241417496,2.408637873754145,0,16,112,0,46,328,1164,3560,999,64,100,679,1,5483,14,1,29,2,5497,268,314,98,20,4441,71.9656457624372,1593,25.814292659212445,137,2.2200615783503483,4954,79.89034026769876,700,11.28850185453959,280,4.515400741815836,267,4.305757135945815,https://upload.wikimedia.org/wikipedia/commons/0/09/Escudo_Traigu%C3%A9n.png,-38.24691643,-72.65498101
9,92,9211,REGIÓN DE LA ARAUCANÍA,MALLECO,VICTORIA,12828,12800,99.78172747115684,28,0.2182725288431556,34182,48.00187233046633,16408,51.99812766953368,17774,27.1,menor,92.3,50.9,29.9,21.0,9211,1938,6.2977285282552895,2955,9.602573684723621,21849,71.00055243232704,4031,13.09914535469405,43,0.12579720320636592,menor,8843,25.870341115206834,mayor,12767,28,11174,12795,11287,12431,97.36821492911413,72,0.5639539437612595,2.067831127124606,2,36,139,1,86,653,1302,7118,1728,52,271,863,7,10163,34,1,35,3,9951,252,681,185,37,8107,73.3864397574002,2615,23.67158504571377,325,2.941975196886032,8837,79.56243810209777,1678,15.107589808229044,282,2.538939407580805,310,2.791032682092374,https://upload.wikimedia.org/wikipedia/commons/0/04/Escudo_de_Victoria_%28Chile%29.svg,-38.28061408,-72.23359365
14,141,14101,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,61192,60955,99.61269446986533,237,0.3873055301346581,166080,48.379094412331405,80348,51.620905587668595,85732,171.5,menor,93.7,42.8,26.6,16.2,14101,9831,6.199316441966932,16333,10.299403463192544,115331,72.726412833739,17087,10.774867261101512,1421,0.8556117533718689,menor,28235,17.0008429672447,mayor,60829,235,53505,61064,54806,54168,89.04963093261438,4237,6.965427674300087,3.984941393085535,13,267,768,19,1357,4714,6579,35063,5518,73,1320,5834,813,45099,82,4,1295,27,49677,742,2222,421,16,42591,80.58845789971618,8069,15.267738883632923,2190,4.143803216650898,49751,93.60665299441193,1690,3.1797399762930634,132,0.24835838868087828,1576,2.9652486406141225,https://upload.wikimedia.org/wikipedia/commons/4/4b/Escudo_de_Valdivia.svg,-39.81778636,-73.17469089
14,141,14102,REGIÓN DE LOS RÍOS,VALDIVIA,CORRAL,2574,2563,99.57264957264957,11,0.4273504273504274,5302,49.6982270841192,2635,50.301772915880804,2667,7.3,menor,98.8,52.6,28.8,23.8,14102,264,5.486284289276807,483,10.037406483790523,3396,70.57356608478803,669,13.902743142144638,0,0.0,menor,1597,30.12070916635232,mayor,2560,8,1839,2568,1858,2494,97.421875,0,0.0,2.578125,2,0,39,2,23,32,21,1396,184,0,199,77,0,1588,5,0,149,2,1774,17,24,7,1,1345,74.18643132928847,203,11.196911196911197,265,14.616657473800332,1265,69.31506849315069,39,2.136986301369863,0,0.0,521,28.54794520547945,https://upload.wikimedia.org/wikipedia/commons/0/0f/Escudo_de_Corral.svg,-39.9851787,-73.37161333
14,141,14103,REGIÓN DE LOS RÍOS,VALDIVIA,LANCO,6450,6433,99.73643410852713,17,0.2635658914728682,16752,49.09264565425024,8224,50.90735434574975,8528,31.5,menor,96.4,54.0,33.6,20.4,14103,1000,6.402458544080927,1911,12.23509827773865,10746,68.80081951469364,1962,12.56162366348678,20,0.11938872970391595,menor,5218,31.14851957975167,mayor,6425,17,5635,6442,5686,6312,98.24124513618678,4,0.0622568093385214,1.6964980544747021,6,10,69,0,24,179,131,4293,830,20,158,206,2,5345,5,0,44,16,5113,82,323,87,10,4176,74.6647595208296,1209,21.616306096906847,208,3.718934382263544,4170,74.51751250893496,383,6.844174410293066,4,0.07147962830593281,1039,18.566833452466046,https://upload.wikimedia.org/wikipedia/commons/d/db/Comuna_de_Lanco.svg,-39.51218118,-72.62151885
14,141,14104,REGIÓN DE LOS RÍOS,VALDIVIA,LOS LAGOS,7913,7890,99.70933906230253,23,0.2906609376974599,19634,49.69440766018132,9757,50.30559233981868,9877,11.0,menor,98.8,51.4,31.9,19.5,14104,1129,6.337356160538872,2017,11.321919730564131,12644,70.97389840022453,2025,11.366825708672467,15,0.07639808495467047,menor,2731,13.90954466741367,menor,7869,23,6425,7892,6508,7675,97.53462955902911,6,0.07624857033930614,2.389121870631584,0,21,125,3,39,164,110,4888,1022,10,207,289,1,5939,10,1,140,4,5945,83,271,84,2,4712,74.14634146341463,1325,20.849724626278523,318,5.003933910306845,3965,61.94344633650992,745,11.638806436494297,79,1.2341821590376505,1612,25.18356506795813,https://upload.wikimedia.org/wikipedia/commons/d/df/Escudo_de_Los_Lagos.svg,-39.87851128,-72.55467557
14,141,14105,REGIÓN DE LOS RÍOS,VALDIVIA,MÁFIL,2712,2707,99.81563421828909,5,0.18436578171091444,7095,49.217758985200845,3492,50.782241014799155,3603,12.3,menor,96.9,55.3,33.5,21.8,14105,413,6.298612170199787,782,11.926185755680951,4521,68.94921457983834,841,12.825987494280922,0,0.0,menor,1200,16.913319238900634,mayor,2704,5,2314,2709,2333,2645,97.8180473372781,5,0.1849112426035503,1.9970414201183502,2,2,41,0,9,73,56,1729,295,4,142,127,1,2105,3,0,56,7,2026,45,170,50,0,1622,71.01576182136601,490,21.453590192644484,172,7.530647985989491,1467,64.11713286713287,561,24.519230769230766,75,3.277972027972028,185,8.085664335664337,https://upload.wikimedia.org/wikipedia/commons/5/51/Escudo_de_M%C3%A1fil.png,-39.69209998,-72.86390876
14,141,14106,REGIÓN DE LOS RÍOS,VALDIVIA,MARIQUINA,8417,8405,99.85743138885589,12,0.1425686111441131,21278,49.8496099257449,10607,50.1503900742551,10671,16.4,menor,99.4,55.4,36.5,18.8,14106,1189,6.184012066365008,2472,12.856919956311438,13455,69.97971602434076,2111,10.979351952982784,41,0.1926872826393458,menor,7887,37.06645361406147,mayor,8320,12,6723,8332,6812,8052,96.77884615384616,2,0.02403846153846154,3.1971153846153726,2,17,186,1,60,168,107,5078,903,15,425,276,1,6215,11,0,185,2,5965,158,405,153,4,4705,70.65625469289684,1443,21.66992040846974,511,7.673824898633429,4991,74.76033553025763,711,10.650089874176153,165,2.471539844218095,809,12.118034751348112,https://upload.wikimedia.org/wikipedia/commons/a/a8/Escudo_de_Mariquina.svg,-39.51269167,-73.01922824
14,141,14107,REGIÓN DE LOS RÍOS,VALDIVIA,PAILLACO,7626,7603,99.69840020980854,23,0.3015997901914503,20188,49.866257182484645,10067,50.13374281751536,10121,22.4,menor,99.5,51.9,31.6,20.3,14107,1075,5.922538703101758,2007,11.05724202523277,12944,71.31287532367364,2125,11.707343947991847,71,0.35169407568852784,menor,3625,17.956211610857935,mayor,7544,23,6417,7567,6451,7349,97.41516436903498,21,0.27836691410392367,2.3064687168610902,1,18,105,3,47,149,145,4688,1045,21,350,223,0,5963,14,1,171,13,5787,59,433,97,5,4480,70.49567269866247,1445,22.738001573564123,430,6.766325727773406,4769,74.58554895214263,919,14.372849546449798,75,1.1729746637472631,631,9.868626837660306,https://upload.wikimedia.org/wikipedia/commons/d/d5/EscudoPaillaco.gif,-40.0743529,-72.84344157
14,141,14108,REGIÓN DE LOS RÍOS,VALDIVIA,PANGUIPULLI,16810,16752,99.65496728138014,58,0.34503271861986917,34539,49.79588291496569,17199,50.204117085034305,17340,10.5,menor,99.2,51.9,32.4,19.5,14108,1658,5.401883165542632,3639,11.856123546085428,21972,71.5863551949956,3424,11.15563809337634,131,0.3792813920495671,menor,13895,40.229885057471265,mayor,16480,58,11343,16538,11444,16031,97.2754854368932,39,0.2366504854368932,2.4878640776698973,7,39,284,1,79,251,168,8808,1766,28,247,655,2,10407,26,1,135,33,10306,189,566,150,25,8368,74.90824456181183,2425,21.707993912809954,378,3.3837615253782114,6554,58.31998576259121,1018,9.058551343655456,99,0.8809396689802456,3567,31.740523224773092,https://upload.wikimedia.org/wikipedia/commons/f/f1/Escudo_de_Panguipulli.svg,-39.71460315,-72.02974414
14,142,14201,REGIÓN DE LOS RÍOS,RANCO,LA UNIÓN,15125,15088,99.75537190082645,37,0.24462809917355374,38036,49.240193500893895,18729,50.759806499106105,19307,17.8,menor,97.0,52.8,31.2,21.6,14201,2199,6.278193342088734,3929,11.217381373836579,24393,69.6425512476446,4505,12.861874036430079,42,0.11042170575244505,menor,9740,25.607319381638447,mayor,15028,37,12771,15065,12856,14457,96.20042587170616,230,1.5304764439712537,2.2690976843225883,3,63,216,0,59,606,526,9011,2046,31,470,957,29,11497,28,0,162,8,11320,203,899,241,8,8964,71.20502025577885,3053,24.25133052665025,572,4.543649217570895,9893,78.08208366219415,1835,14.483030781373325,214,1.6890292028413574,728,5.745856353591161,https://upload.wikimedia.org/wikipedia/commons/a/ab/Escudo_de_La_Uni%C3%B3n_%28Chile%29.svg,-40.2017945,-73.22232108
14,142,14202,REGIÓN DE LOS RÍOS,RANCO,FUTRONO,6500,6482,99.72307692307693,18,0.2769230769230769,14665,49.45107398568019,7252,50.548926014319804,7413,7.0,menor,97.8,53.4,34.5,18.9,14202,941,7.1799175949946585,1548,11.811384098886005,9055,69.09049290401343,1562,11.918205402105905,30,0.20456870098874871,menor,4607,31.414933515172176,mayor,6457,18,4855,6475,4898,6294,97.4756078674307,9,0.13938361468174074,2.385008517887556,2,10,64,1,77,135,49,3663,664,8,306,323,3,4320,6,1,172,5,4473,74,190,57,3,3480,72.8643216080402,901,18.865159128978224,395,8.270519262981574,3539,73.31675989227263,300,6.215040397762586,15,0.3107520198881293,973,20.15744769007665,https://upload.wikimedia.org/wikipedia/commons/d/d7/Escudo_de_Futrono.svg,-40.11858418,-72.11600482
14,142,14203,REGIÓN DE LOS RÍOS,RANCO,LAGO RANCO,5345,5335,99.81290926099157,10,0.18709073900841908,9896,50.98019401778496,5045,49.01980598221504,4851,5.7,menor,104.0,54.8,31.7,23.0,14203,502,5.797436193555837,938,10.832659660468877,6113,70.59706663587019,1106,12.772837510105091,5,0.05052546483427648,menor,5085,51.38439773645918,mayor,5274,10,3472,5284,3484,5159,97.8194918467956,2,0.037921880925293895,2.142586272279104,2,10,77,1,23,135,26,2465,518,11,303,191,0,3143,6,0,106,4,3318,34,63,30,8,2469,72.00349956255468,616,17.964421114027413,344,10.032079323417905,1762,51.131746952988976,305,8.850841555426582,42,1.2188044109112013,1337,38.79860708067324,https://upload.wikimedia.org/wikipedia/commons/f/fe/Escudo_de_Lago_Ranco.svg,-40.37267774,-72.16616602
14,142,14204,REGIÓN DE LOS RÍOS,RANCO,RÍO BUENO,13312,13296,99.8798076923077,16,0.1201923076923077,31372,49.38161417824812,15492,50.61838582175188,15880,14.4,menor,97.6,52.5,29.7,22.8,14204,1422,5.125247792395026,2811,10.13155523517751,19610,70.67940169399893,3902,14.063795278428545,26,0.08287645033788091,menor,7932,25.28369246461813,mayor,13190,16,10945,13206,11024,12653,95.92873388931008,230,1.7437452615617892,2.3275208491281347,3,31,197,3,73,444,444,7694,1780,30,474,759,27,9748,47,3,250,29,9744,239,664,174,14,7569,70.26550315633123,2531,23.49610100259933,672,6.23839584106944,7791,71.85280826339574,2256,20.80604998616619,320,2.9512127639952044,476,4.389928986442866,https://upload.wikimedia.org/wikipedia/commons/e/e0/Escudo_de_R%C3%ADo_Bueno.svg,-40.49619076,-72.53543959
10,101,10101,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,93380,93172,99.77725423002785,208,0.2227457699721568,245902,49.21432115232898,121019,50.78567884767102,124883,146.7,menor,96.9,43.4,31.2,12.2,10101,15380,6.653141208380016,29528,12.773338985763663,168434,72.861845662697,17827,7.711674143159334,1953,0.7942188351457085,menor,51450,20.92296931297834,mayor,92950,206,78661,93156,79728,85646,92.14201183431953,5452,5.865519096288327,1.9924690693921434,9,373,780,17,673,7637,7626,51792,8484,169,2672,10801,1020,64029,168,8,2216,51,71265,1632,4118,1140,20,59978,76.98369914003337,13774,17.67937363624695,4158,5.336927223719677,73532,93.93939393939394,2277,2.90893760539629,470,0.6004394705912413,1997,2.5512289846185294,https://upload.wikimedia.org/wikipedia/commons/c/c0/Escudo_de_Puerto_Montt.svg,-41.4889347,-72.79558132
10,101,10102,REGIÓN DE LOS LAGOS,LLANQUIHUE,CALBUCO,13570,13534,99.73470891672808,36,0.26529108327192336,33985,50.328085920258935,17104,49.671914079741065,16881,57.7,menor,101.3,51.7,32.3,19.4,10102,2190,6.725011515430677,4106,12.608628896054046,22221,68.23583602026716,4048,12.43052356824812,114,0.33544210681182873,menor,9971,29.33941444755039,mayor,13512,33,11124,13545,11174,13217,97.81675547661338,63,0.4662522202486678,1.7169923031379568,3,21,165,2,41,345,134,8117,1429,21,1019,516,3,9897,14,0,620,7,10524,65,332,109,5,7960,72.46904588492352,1730,15.750182083029863,1294,11.780772032046613,7838,71.06718650829632,2121,19.231117961737237,296,2.683833529785112,774,7.01786200018134,https://upload.wikimedia.org/wikipedia/commons/b/b8/Escudo_de_Calbuco.svg,-41.7227656,-73.19486869
10,101,10103,REGIÓN DE LOS LAGOS,LLANQUIHUE,COCHAMÓ,2240,2220,99.10714285714286,20,0.8928571428571428,4023,54.561272682078055,2195,45.43872731792195,1828,1.0,mayor,120.1,48.7,24.8,23.9,10103,128,3.6655211912943875,322,9.221076746849944,2529,72.42268041237114,513,14.690721649484537,28,0.695998011434253,menor,543,13.497390007457122,menor,2218,20,1598,2238,1603,2160,97.38503155996393,0,0.0,2.6149684400360655,2,2,36,3,15,2,6,1280,243,1,58,157,0,1389,5,1,34,0,1554,10,17,3,3,1234,78.20025348542458,271,17.173637515842838,73,4.6261089987325725,576,36.29489603024575,28,1.7643352236925016,0,0.0,983,61.94076874606175,https://upload.wikimedia.org/wikipedia/commons/5/56/Comuna_de_Cocham%C3%B3.svg,-41.75907768,-72.09170811
10,101,10104,REGIÓN DE LOS LAGOS,LLANQUIHUE,FRESIA,5262,5254,99.84796655264158,8,0.15203344735841884,12261,50.41187505097463,6181,49.588124949025364,6080,9.6,menor,101.7,51.1,28.5,22.6,10104,555,5.136986301369863,1028,9.514994446501296,7848,72.63976305072195,1373,12.708256201406886,9,0.07340347443112308,menor,2504,20.422477775059132,mayor,5251,8,4353,5259,4372,5176,98.57170062845172,2,0.03808798324128738,1.3902113883069944,2,5,50,0,16,116,49,3306,679,7,185,270,2,3949,11,0,99,6,3976,38,215,91,2,3144,72.87899860917942,921,21.349095966620308,249,5.771905424200279,3096,71.53419593345656,919,21.233826247689464,61,1.4094269870609981,252,5.822550831792976,https://upload.wikimedia.org/wikipedia/commons/0/0b/Comuna_de_Fresia.svg,-41.15454749,-73.60672007
10,101,10105,REGIÓN DE LOS LAGOS,LLANQUIHUE,FRUTILLAR,7909,7885,99.69654823618662,24,0.30345176381337713,18428,49.34339049272845,9093,50.65660950727155,9335,22.2,menor,97.4,48.2,30.6,17.6,10105,990,5.970689343224173,1878,11.326216754116157,12011,72.43833303178336,1702,10.264760870876303,88,0.47753418710657697,menor,4474,24.27827219448665,mayor,7825,24,6234,7849,6258,7560,96.61341853035144,162,2.070287539936102,1.316293929712458,3,17,50,5,28,192,110,4755,931,18,207,658,20,5360,7,3,150,4,5669,97,318,113,4,4506,73.0544747081712,1346,21.82230869001297,316,5.123216601815823,4744,76.41752577319588,1313,21.150128865979383,33,0.5315721649484536,118,1.9007731958762886,https://upload.wikimedia.org/wikipedia/commons/3/33/Frutillar_Bajo_Vista_desde_Muelle.JPG,-41.08739436,-73.09591704
10,101,10106,REGIÓN DE LOS LAGOS,LLANQUIHUE,LOS MUERMOS,7264,7257,99.90363436123349,7,0.09636563876651982,17068,50.861260838996955,8681,49.138739161003045,8387,13.9,menor,103.5,53.1,30.4,22.7,10106,909,5.962219598583235,1623,10.645415190869736,10772,70.6545979273252,1942,12.73776728322183,13,0.07616592453714555,menor,2420,14.178579798453244,menor,7191,7,5924,7198,5932,7055,98.10874704491725,5,0.06953135864274787,1.8217215964399998,0,7,89,12,23,119,44,4447,890,16,374,440,0,5186,3,1,244,3,5605,54,145,61,5,4306,73.74550436718617,1031,17.65713307073129,502,8.597362562082548,2915,49.61702127659574,2462,41.90638297872341,89,1.5148936170212766,409,6.961702127659574,https://upload.wikimedia.org/wikipedia/commons/1/1c/Escudo_Los_Muermos.png,-41.39708486,-73.58183239
10,101,10107,REGIÓN DE LOS LAGOS,LLANQUIHUE,LLANQUIHUE,6135,6123,99.80440097799512,12,0.19559902200488996,17591,49.04212381331362,8627,50.95787618668637,8964,40.5,menor,96.2,47.1,29.9,17.2,10107,803,5.0787426475238755,1687,10.66978685725128,11635,73.58800834861805,1686,10.663462146606793,21,0.11937922801432552,menor,5125,29.134216360638966,mayor,6066,12,5493,6078,5561,5955,98.17012858555886,6,0.09891196834817012,1.7309594460929674,2,14,50,3,36,187,214,4194,738,9,134,618,0,4705,7,0,141,6,4837,119,415,89,2,3994,73.44611989702096,1195,21.974990805443177,249,4.578889297535859,4573,83.8006230529595,758,13.890415979475904,64,1.1728055708264615,62,1.1361553967381346,https://upload.wikimedia.org/wikipedia/commons/0/0f/Escudo_de_la_comuna_de_Llanquihue.jpg,-41.2378367,-73.13965964
10,101,10108,REGIÓN DE LOS LAGOS,LLANQUIHUE,MAULLÍN,6630,6616,99.78883861236802,14,0.21116138763197587,14216,50.86522228474958,7231,49.13477771525042,6985,17.6,menor,103.5,53.0,27.8,25.2,10108,578,4.421326397919375,1217,9.309263367245467,9241,70.68767689130269,2037,15.581733343532472,0,0.0,menor,2929,20.603545301069218,mayor,6613,14,5109,6627,5120,6471,97.8527143505217,2,0.03024345985180705,2.1170421896265026,1,2,121,1,15,59,56,3896,593,6,478,224,0,4583,3,0,268,9,4945,37,68,37,3,3808,75.13812154696133,675,13.318863456985003,585,11.543014996053671,3535,69.6551724137931,1161,22.876847290640395,123,2.423645320197044,256,5.044334975369458,https://upload.wikimedia.org/wikipedia/commons/0/0f/Escudo_Maullin.png,-41.63451563,-73.50268608
10,101,10109,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO VARAS,17643,17541,99.42186702941676,102,0.5781329705832341,44578,49.078020548252496,21878,50.921979451747504,22700,11.1,menor,96.4,46.6,32.3,14.3,10109,3123,7.526570746872967,4895,11.797170607090353,29880,72.01214662714193,3595,8.664112018894754,688,1.5433621965992195,menor,7908,17.739692224864285,mayor,17515,100,14205,17615,14356,16353,93.36568655438195,896,5.115615186982586,1.5186982586354674,3,41,99,9,114,798,681,10892,1390,20,359,3803,163,9662,25,0,450,5,13203,226,546,120,5,11316,80.60403162618421,2031,14.466842367690006,692,4.929126006125792,10650,75.53191489361703,2566,18.19858156028369,130,0.9219858156028369,754,5.347517730496454,https://upload.wikimedia.org/wikipedia/commons/0/0d/Escudo_de_Puerto_Varas.svg,-41.19073556,-72.38811071
10,102,10201,REGIÓN DE LOS LAGOS,CHILOÉ,CASTRO,18021,17929,99.48948449031685,92,0.5105155096831474,43807,49.012714862921456,21471,50.98728513707855,22336,93.4,menor,96.1,46.5,30.5,16.0,10201,2630,6.415103544161768,5113,12.471644266653657,28983,70.69541673781008,4271,10.41783545137449,439,1.002122948387244,menor,12108,27.639418357796696,mayor,17781,92,14306,17873,14452,17299,97.28924132500984,191,1.0741803048197516,1.6365783701704117,1,35,121,1,133,405,355,11121,1653,20,676,795,11,12736,29,0,598,26,13308,93,627,153,6,10865,76.94759206798867,2223,15.743626062322946,1032,7.308781869688385,12155,85.66495172316583,982,6.920854182817676,40,0.2819085206850377,1012,7.132285573331454,https://upload.wikimedia.org/wikipedia/commons/2/20/Escudo_de_Castro_%28Chile%29.svg,-42.4737944,-73.80461913
10,102,10202,REGIÓN DE LOS LAGOS,CHILOÉ,ANCUD,16959,16925,99.7995164809246,34,0.2004835190754172,38991,48.80357005462799,19029,51.19642994537201,19962,22.3,menor,95.3,49.9,29.9,20.0,10202,2038,5.575465762044155,4133,11.306869477197495,25841,70.69460782972669,4541,12.423056931031653,207,0.5308917442486728,menor,10715,27.48070067451463,mayor,16837,34,13313,16871,13405,16473,97.83809467244758,97,0.5761121339906159,1.5857931935617984,2,48,122,2,93,343,199,9911,1737,33,1021,711,5,11535,14,0,930,33,12426,151,412,198,6,9478,72.17484008528785,2138,16.280840694486752,1516,11.544319220225404,10388,78.59574790043126,1657,12.536884315654081,248,1.876371339940985,924,6.990996443973669,https://upload.wikimedia.org/wikipedia/commons/b/b5/Escudo_de_Ancud.png,-42.01593792,-73.80131781
10,102,10203,REGIÓN DE LOS LAGOS,CHILOÉ,CHONCHI,6706,6689,99.74649567551447,17,0.25350432448553534,14858,50.107686095032975,7445,49.892313904967025,7413,10.8,menor,100.4,45.3,28.7,16.6,10203,854,6.2431464288325165,1528,11.170407193508296,9820,71.78887345566196,1477,10.79757292199722,62,0.41728361825279314,menor,5703,38.3833624983174,mayor,6654,17,5010,6671,5047,6462,97.11451758340847,11,0.1653140967838894,2.720168319807641,3,9,102,3,64,71,63,3726,643,12,462,304,1,4424,12,2,229,16,4850,17,48,54,7,3692,74.58585858585859,693,14.000000000000002,565,11.414141414141413,2891,58.08720112517582,858,17.23930078360458,139,2.792847096644565,1089,21.880650994575046,https://upload.wikimedia.org/wikipedia/commons/b/be/Escudo_Chonchi.png,-42.68178307,-73.93060258
10,102,10204,REGIÓN DE LOS LAGOS,CHILOÉ,CURACO DE VÉLEZ,1693,1687,99.64559952746603,6,0.3544004725339634,3829,48.39383651083834,1853,51.60616348916166,1976,48.1,menor,93.8,56.3,32.3,24.0,10204,155,4.360056258790436,453,12.742616033755274,2445,68.77637130801688,502,14.120956399437413,11,0.2872812744841995,menor,1165,30.425698615826587,mayor,1684,6,1306,1690,1311,1663,98.75296912114014,1,0.05938242280285036,1.1876484560570049,0,3,10,0,7,24,15,1055,117,4,85,67,1,1176,4,0,52,0,1255,2,20,17,0,1034,80.21722265321955,141,10.938712179984485,114,8.844065166795966,723,55.61538461538461,85,6.538461538461539,10,0.7692307692307693,482,37.07692307692308,https://upload.wikimedia.org/wikipedia/commons/5/55/Iglesia_Curaco_de_V%C3%A9lez.jpg,-42.42654018,-73.57868726
